"Department of Rheumatology, Kantonsspital Basel, Switzerland.","Tyndall, A","unibas","10.1093/rheumatology/36.3.390","https://doi.org/10.1093/rheumatology/36.3.390","http://doc.rero.ch/record/298261/files/9133976.pdf","Blood and marrow stem cell transplants in autoimmune disease. A consensus report written on behalf of the European League Against Rheumatism (EULAR) and the European Group for Blood and Marrow Transplantation (EBMT).","","Tyndall, A;Gratwohl, A","1997","British journal of rheumatology","Department of Rheumatology, Kantonsspital Basel, Switzerland.;Department of Rheumatology, Kantonsspital Basel, Switzerland.","","","36","3","390","392","0263-7103","","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093rheumatology363390","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093rheumatology363390&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093rheumatology363390&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093rheumatology363390&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Department of Rheumatology, Kantonsspital Basel, Switzerland.",
"Gastroenterology Dept., Kantonsspital, CH-4031, Basel, Switzerland","Reichlin, B.","unibas","10.1016/0035-9203(81)90081-X","https://doi.org/10.1016/0035-9203(81)90081-X","http://doc.rero.ch/record/293602/files/75-1-188a.pdf","Amoebic colitis and Crohn's disease—a diagnostic puzzle","","Reichlin, B.;Gyr, K.;Mihatsch, M.;Kayasseh, L.","1981","Transactions of The Royal Society of Tropical Medicine and Hygiene","Gastroenterology Dept., Kantonsspital, CH-4031, Basel, Switzerland;Gastroenterology Dept., Kantonsspital, CH-4031, Basel, Switzerland;Gastroenterology Dept., Kantonsspital, CH-4031, Basel, Switzerland;Gastroenterology Dept., Kantonsspital, CH-4031, Basel, Switzerland","Royal Society of Tropical Medicine and Hygiene","","75","1","188","188","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101016003592038190081X","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592038190081X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592038190081X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592038190081X&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Gastroenterology Dept., Kantonsspital, CH-4031, Basel, Switzerland",
"Pathology Institute, Kantonsspital, Basel, Switzerland; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;","Jundt, G.","unibas","10.1093/annonc/mdl020","https://doi.org/10.1093/annonc/mdl020","http://doc.rero.ch/record/293963/files/mdl020.pdf","Long-term results of a multicenter SAKK trial on high-dose ifosfamide and doxorubicin in advanced or metastatic gynecologic sarcomas","","Leyvraz, S.;Zweifel, M.;Jundt, G.;Lissoni, A.;Cerny, T.;Sessa, C.;Fey, M.;Dietrich, D.;Honegger, H. P.","2006","Annals of Oncology","Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne; E-mail: Serge.Leyvraz@hospvd.ch;Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;Pathology Institute, Kantonsspital, Basel, Switzerland; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;Clinica Ostetrica e Ginecologica, Universita degli Studi Milano-Bicocca, Ospedale S. Gerardo dei Tintori, Monza, Italy; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;Oncology/Hematology, Kantonsspital, St. Gallen; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;Istituto Oncologico della Svizzera italiana, Bellinzona; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;Institute of Medical Oncology, Inselspital, Bern; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;Coordinating Center SAKK, Bern; Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;;City Hospital Triemli, Zurich, Switzerland Centre Pluridisciplinaire d'Oncologie, University Hospital, Lausanne;","Oxford University Press","","17","4","646","651","0923-7534","1569-8041","copyright","© 2006 European Society for Medical Oncology","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093annoncmdl020","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdl020&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdl020&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdl020&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Pathology Institute, Kantonsspital, Basel, Switzerland",
"Abteilung für Onkologie, Kantonsspital Basel","Herrmann, R.","unibas","10.1023/A:1008311918967","https://doi.org/10.1023/A:1008311918967","http://doc.rero.ch/record/303394/files/10-7-775.pdf","Quality of life as subjective experience: Reframing of perception in patients with colon cancer undergoing radical resection with or without adjuvant chemotherapy","","Bernhard, J.;Hürny, C.;Maibach, R.;Herrmann, R.;Laffer, U.","1999","Annals of Oncology","SIAK Coordinating Center Bern Correspondence to: SIAKCoordinating Center, Effingerstr. 40, 3008 Bern, Switzerland.;Geriatrische Klinik, Bürgerspital St. Gallen;SIAK Coordinating Center Bern;Abteilung für Onkologie, Kantonsspital Basel;Chirurgische Klinik, Regionalspital Biel Biel-Bienne, Switzerland","Oxford University Press","","10","7","775","782","0923-7534","1569-8041","copyright","© 1999 Kluwer Academic Publishers","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101023A1008311918967","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101023A1008311918967&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101023A1008311918967&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101023A1008311918967&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Abteilung für Onkologie, Kantonsspital Basel",
"Department Innere Medizin, Kantonsspital Basel, Switzerland","Schwander, J.","unibas","10.1093/jnci/84.8.628","https://doi.org/10.1093/jnci/84.8.628","http://doc.rero.ch/record/300010/files/84-8-628.pdf","Expression of Insulinlike Growth Factor (IGF) and IGF-Binding Protein Genes in Human Lung Tumor Cell Lines","","Reeve, J. G.;Brinkman, A.;Hughes, S.;Mitchell, J.;Schwander, J.;Bleehen, N. M.","1992","JNCI: Journal of the National Cancer Institute","Medical Research Council, Clinical Oncology and Radiotherapeutics Unit, Medical Research Council Center Cambridge, England Correspondence to: J. G. Reeve, Ph.D., Medical Research Council Oncology and Radiotherapeutics Unit, MRC Center, Hills Rd., Cambridge CB22Qh, England. *Correspondence to: J. G. Reeve, Ph.D., Medical Research Council Oncology and Radiotherapeutics Unit, MRC Center, Hills Rd., Cambridge CB22Qh, England.;Pediatric Endocrinology, Erasmus University Rotterdam, The Netherlands;Medical Research Council, Clinical Oncology and Radiotherapeutics Unit, Medical Research Council Center Cambridge, England;Medical Research Council, Clinical Oncology and Radiotherapeutics Unit, Medical Research Council Center Cambridge, England;Department Innere Medizin, Kantonsspital Basel, Switzerland;Medical Research Council, Clinical Oncology and Radiotherapeutics Unit, Medical Research Council Center Cambridge, England","Oxford University Press","","84","8","628","634","0027-8874","1460-2105","copyright","© Oxford University Press","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093jnci848628","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jnci848628&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jnci848628&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093jnci848628&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Department Innere Medizin, Kantonsspital Basel, Switzerland",
"Kantonsspital Basel, Departement Innere Medizin, Petersgraben 4, CH-4031 Basel, Switzerland","Schifferli, J.A.","unibas","10.1093/ndt/9.12.1850-s","https://doi.org/10.1093/ndt/9.12.1850-s","http://doc.rero.ch/record/296288/files/9-12-1850-s.pdf","Erratum","","Schifferli, J.A.","1994","Nephrology Dialysis Transplantation","Kantonsspital Basel, Departement Innere Medizin, Petersgraben 4, CH-4031 Basel, Switzerland","Oxford University Press","","9","12","1850","1850","0931-0509","1460-2385","copyright","© European Dialysis and Transplant Association-European Renal Association","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ndt9121850s","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt9121850s&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt9121850s&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt9121850s&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Kantonsspital Basel, Departement Innere Medizin, Petersgraben 4, CH-4031 Basel, Switzerland",
"Division of Nephrology, Department of Internal Medicine, Kantonsspital, Basel, Switzerland","Bock, H. A.","unibas","10.1093/ndt/10.7.1126","https://doi.org/10.1093/ndt/10.7.1126","http://doc.rero.ch/record/290052/files/10-7-1126.pdf","Chronic rejection and hypertension: a chicken-and-egg problem","","Bock, H. A.","1995","Nephrology Dialysis Transplantation","Division of Nephrology, Department of Internal Medicine, Kantonsspital, Basel, Switzerland","Oxford University Press","","10","7","1126","1128","0931-0509","1460-2385","copyright","© 1995 European Dialysis and Transplant Association-European Renal Association","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ndt1071126","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt1071126&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt1071126&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt1071126&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Division of Nephrology, Department of Internal Medicine, Kantonsspital, Basel, Switzerland",
"Kantonsspital Basel, Departement Innere Medizin, Petersgraben 4, CH-4031 Basel, Switzerland","Schifferli, J. A.","unibas","10.1093/ndt/9.12.1836","https://doi.org/10.1093/ndt/9.12.1836","http://doc.rero.ch/record/302205/files/9-12-1836.pdf","The lady with nephrotic-range proteinuria and necroses after exposure to cold","","Schifferli, J. A.","1994","Nephrology Dialysis Transplantation","Kantonsspital Basel, Departement Innere Medizin, Petersgraben 4, CH-4031 Basel, Switzerland","Oxford University Press","","9","12","1836","1837","0931-0509","1460-2385","copyright","© European Dialysis and Transplant Association-European Renal Association","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ndt9121836","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt9121836&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt9121836&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt9121836&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Kantonsspital Basel, Departement Innere Medizin, Petersgraben 4, CH-4031 Basel, Switzerland",
"Departement Zentrallaboratorium, Kantonsspital Basel, Basel, Schweiz","Regeniter, Axel","unibas","10.1515/JLM.2005.042","https://doi.org/10.1515/JLM.2005.042","http://doc.rero.ch/record/303305/files/jlm.2005.042.pdf","Die quantitative Analyse von Markerproteinen im Urin Quantitative analysis of marker proteins in urine","","Regeniter, Axel;Scholer, André;Siede, Werner H.","2005","LaboratoriumsMedizin","Departement Zentrallaboratorium, Kantonsspital Basel, Basel, Schweiz;Departement Zentrallaboratorium, Kantonsspital Basel, Basel, Schweiz;Institut für Laboratoriums- und Transfusionsmedizin, Klinikum Lippe Lemgo, Lemgo, Deutschland","Walter de Gruyter","","29","5","309","316","0342-3026","0025-8466","copyright","©2004 by Walter de Gruyter Berlin New York","gruyter","https://www.swissbib.ch/Search/Results?lookfor=nationallicencegruyter101515JLM2005042","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515JLM2005042&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515JLM2005042&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEgruyter101515JLM2005042&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Departement Zentrallaboratorium, Kantonsspital Basel, Basel, Schweiz",
"Department of Medicine, Kantonsspital Aarau Institute of Nuclear Medicine, Kantonsspital Basel, Switzerland.","Blumberg, A","unibas","10.1093/ndt/12.8.1629","https://doi.org/10.1093/ndt/12.8.1629","http://doc.rero.ch/record/291020/files/9269640.pdf","Plasma potassium in patients with terminal renal failure during and after haemodialysis; relationship with dialytic potassium removal and total body potassium.","","Blumberg, A;Roser, H W;Zehnder, C;Müller-Brand, J","1997","Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association","Department of Medicine, Kantonsspital Aarau Institute of Nuclear Medicine, Kantonsspital Basel, Switzerland.;Department of Medicine, Kantonsspital Aarau Institute of Nuclear Medicine, Kantonsspital Basel, Switzerland.;Department of Medicine, Kantonsspital Aarau Institute of Nuclear Medicine, Kantonsspital Basel, Switzerland.;Department of Medicine, Kantonsspital Aarau Institute of Nuclear Medicine, Kantonsspital Basel, Switzerland.","","","12","8","1629","1634","0931-0509","","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ndt1281629","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt1281629&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt1281629&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ndt1281629&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Department of Medicine, Kantonsspital Aarau Institute of Nuclear Medicine, Kantonsspital Basel, Switzerland.",
"Division of Hematology, Kantonsspital, Basel; Institute of Medical Oncology, Inselspital, Bern;","Tichelli, A.","unibas","10.1093/annonc/mdf272","https://doi.org/10.1093/annonc/mdf272","http://doc.rero.ch/record/302161/files/mdf272.pdf","Treatment of hairy cell leukemia with cladribine (2-chlorodeoxyadenosine) by subcutaneous bolus injection: a phase II study","","Von Rohr, A.;Schmitz, S.-F. H.;Tichelli, A.;Hess, U.;Piguet, D.;Wernli, M.;Frickhofen, N.;Konwalinka, G.;Zulian, G.;Ghielmini, M.;Rufener, B.;Racine, C.;Fey, M. F.;Cerny, T.;Betticher, D.;Tobler, A.","2002","Annals of Oncology","Institute of Medical Oncology, Inselspital, Bern; Institute of Medical Oncology, Inselspital, Bern;;SIAK Coordinating Center, Bern; Institute of Medical Oncology, Inselspital, Bern;;Division of Hematology, Kantonsspital, Basel; Institute of Medical Oncology, Inselspital, Bern;;Department of Internal Medicine, Kantonsspital, St Gallen; Institute of Medical Oncology, Inselspital, Bern;;Department of Internal Medicine, Hôpital des Cadolles, Neuchâtel; Institute of Medical Oncology, Inselspital, Bern;;Department of Internal Medicine, Kantonsspital, Aarau, Switzerland; Institute of Medical Oncology, Inselspital, Bern;;Department of Internal Medicine, University Hospital, Ulm, Germany; Institute of Medical Oncology, Inselspital, Bern;;Department of Internal Medicine, University Hospital, Innsbruck, Austria; Institute of Medical Oncology, Inselspital, Bern;;Department of Internal Medicine, University Hospital, Geneva; Institute of Medical Oncology, Inselspital, Bern;;Oncology Institute of Southern Switzerland, Bellinzona; Institute of Medical Oncology, Inselspital, Bern;;SIAK Coordinating Center, Bern; Institute of Medical Oncology, Inselspital, Bern;;Institute of Medical Oncology, Inselspital, Bern; Institute of Medical Oncology, Inselspital, Bern;;Institute of Medical Oncology, Inselspital, Bern; Institute of Medical Oncology, Inselspital, Bern;;Institute of Medical Oncology, Inselspital, Bern; Institute of Medical Oncology, Inselspital, Bern;;Institute of Medical Oncology, Inselspital, Bern; Institute of Medical Oncology, Inselspital, Bern;;Central Hematology Laboratory, University Hospital, Bern, Switzerland Institute of Medical Oncology, Inselspital, Bern;","Oxford University Press","","13","10","1641","1649","0923-7534","1569-8041","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093annoncmdf272","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdf272&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdf272&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdf272&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Division of Hematology, Kantonsspital, Basel",
"Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;","Gratwohl, A.","unibas","10.1093/annonc/mdh142","https://doi.org/10.1093/annonc/mdh142","http://doc.rero.ch/record/302838/files/mdh142.pdf","Hematopoetic stem cell transplantation for solid tumors in Europe","","Gratwohl, A.;Baldomero, H.;Demirer, T.;Rosti, G.;Dini, G.;Ladenstein, R.;Urbano-Ispizua, A.","2004","Annals of Oncology","Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;;Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;;EBMT Office, Ankara University Medical School, Ibn-i Sina Hospital, Sihhiye, Ankara, Turkey; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;;Oncology–Hematology Department, Ospedale Civile, Ravenna; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;;Department of Pediatric Hematology & Oncology, Institute G. Gaslini, Genova, Italy; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;;BMT Unit, St Anna Kinderspital, Vienna, Austria; Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;;EBMT Secretariat, Hospital Clinic, Barcelona, Spain Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland;","Oxford University Press","","15","4","653","660","0923-7534","1569-8041","copyright","European Society for Medical Oncology","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093annoncmdh142","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdh142&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdh142&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093annoncmdh142&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Division of Hematology, Department of Internal Medicine, Kantonsspital Basel, Switzerland",
