"Medical Department of the Swiss Tropical Institute. Basle, Switzerland","Kielmann, A.","unibas","10.1016/0035-9203(68)90105-3","https://doi.org/10.1016/0035-9203(68)90105-3","http://doc.rero.ch/record/298802/files/62-3-458b.pdf","Fluorescent antibody technique in malaria","","Kielmann, A.;Weiss, N.","1968","Transactions of The Royal Society of Tropical Medicine and Hygiene","Medical Department of the Swiss Tropical Institute. Basle, Switzerland;Medical Department of the Swiss Tropical Institute. Basle, Switzerland","Royal Society of Tropical Medicine and Hygiene","","62","3","458","458","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford1010160035920368901053","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920368901053&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920368901053&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920368901053&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Medical Department of the Swiss Tropical Institute. Basle, Switzerland",
"Swiss Tropical Institute, Basel, Switzerland.","Smith, Thomas","unibas","10.1093/ije/30.6.1440","https://doi.org/10.1093/ije/30.6.1440","http://doc.rero.ch/record/299238/files/0301440.pdf","Survival and sequelae of meningococcal meningitis in Ghana","","Hodgson, Abraham;Smith, Thomas;Gagneux, Sebastien;Akumah, Isaac;Adjuik, Martin;Pluschke, Gerd;Binka, Fred;Genton, Blaise","2001","International Journal of Epidemiology","Navrongo Health Research Centre, Ghana.;Swiss Tropical Institute, Basel, Switzerland.;Swiss Tropical Institute, Basel, Switzerland.;Navrongo Health Research Centre, Ghana.;Navrongo Health Research Centre, Ghana.;Swiss Tropical Institute, Basel, Switzerland.;Navrongo Health Research Centre, Ghana.;Swiss Tropical Institute, Basel, Switzerland.","Oxford University Press","","30","6","1440","1446","0300-5771","1464-3685","copyright","© International Epidemiological Association 2001","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ije3061440","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije3061440&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije3061440&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije3061440&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Basel, Switzerland.",
"†Swiss Tropical Institute, Department of Public Health and Epidemiology Socinstrasse 57, CH-4051 Basle, Switzerland.","Degrémont, Antoine","unibas","10.1093/ije/20.3.796","https://doi.org/10.1093/ije/20.3.796","http://doc.rero.ch/record/292300/files/20-3-796.pdf","Community-Based Questionnaires and Health Statistics as Tools for the Cost-Efficient Identification of communities at Risk of Urinary Schistosomiasis","","Lengeler, Christian;Savigny, Donald De;Mshinda, Hassan;Mayombana, Charles;Tayari, Severino;Hatz, Christoph;Degrémont, Antoine;Tanner, Marcel","1991","International Journal of Epidemiology","Swiss Tropical Institute Field Laboratory PO Box 53, Ifakara, Tanzania.;Swiss Tropical Institute Field Laboratory PO Box 53, Ifakara, Tanzania.;Swiss Tropical Institute Field Laboratory PO Box 53, Ifakara, Tanzania.;Swiss Tropical Institute Field Laboratory PO Box 53, Ifakara, Tanzania.;District Health Office PO Box 34, Ifakana, Tanzania.;Swiss Tropical Institute Field Laboratory PO Box 53, Ifakara, Tanzania.;†Swiss Tropical Institute, Department of Public Health and Epidemiology Socinstrasse 57, CH-4051 Basle, Switzerland.;†Swiss Tropical Institute, Department of Public Health and Epidemiology Socinstrasse 57, CH-4051 Basle, Switzerland. Reprint requests to: Dr M Tanner, Swiss Tropical Institute, PO Box 4002, Basel, Switzerland.","Oxford University Press","","20","3","796","807","0300-5771","1464-3685","copyright","© International Epidemiological Association","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ije203796","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije203796&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije203796&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije203796&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute Field Laboratory PO Box 53, Ifakara, Tanzania.",
"Swiss Tropical Institute, Basel, Switzerland.","Stirnadel, Ha","unibas","10.1093/ije/29.3.579","https://doi.org/10.1093/ije/29.3.579","http://doc.rero.ch/record/296401/files/0290579.pdf","Assessment of different sources of variation in the antibody responses to specific malaria antigens in children in Papua New Guinea","","Stirnadel, Ha;Al-Yaman, F;Genton, B;Alpers, Mp;Smith, Ta","2000","International Journal of Epidemiology","Swiss Tropical Institute, Basel, Switzerland.;Papua New Guinea Institute of Medical Research, Goroka, Papua New Guinea.;Swiss Tropical Institute, Basel, Switzerland. Papua New Guinea Institute of Medical Research, Goroka, Papua New Guinea.;Papua New Guinea Institute of Medical Research, Goroka, Papua New Guinea.;Swiss Tropical Institute, Basel, Switzerland. Papua New Guinea Institute of Medical Research, Goroka, Papua New Guinea.","Oxford University Press","","29","3","579","586","0300-5771","1464-3685","copyright","© International Epidemiological Association 2000","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101093ije293579","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije293579&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije293579&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101093ije293579&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Basel, Switzerland.",
"Department of Entomology, University of Kentucky, S-225 Agricultural Science Center North, Lexington, KY 40546-0091. 2Current address: Department of Epidemiology and Public Health, Swiss Tropical and Public Health Institute, P.O. Box, CH-4002 Basel, Switzerland.","Stone, C. M.","unibas","10.1603/ME13023","https://doi.org/10.1603/ME13023","http://doc.rero.ch/record/301342/files/jmedent50-0723.pdf","Determinants of Male Aedes aegypti and Aedes polynesiensis (Diptera: Culicidae) Response to Sound: Efficacy and Considerations for Use of Sound Traps in the Field","","Stone, C. M.;Tuten, H. C.;Dobson, S. L.","2013","Journal of Medical Entomology","Department of Entomology, University of Kentucky, S-225 Agricultural Science Center North, Lexington, KY 40546-0091. 2Current address: Department of Epidemiology and Public Health, Swiss Tropical and Public Health Institute, P.O. Box, CH-4002 Basel, Switzerland.;Department of Entomology, University of Kentucky, S-225 Agricultural Science Center North, Lexington, KY 40546-0091. 3Current address: Institute of Parasitology, Vector Entomology Unit, University of Zürich, Winterthurerstrasse 266a, CH-8057 Zürich, Switzerland.;Department of Entomology, University of Kentucky, S-225 Agricultural Science Center North, Lexington, KY 40546-0091. E-mail: sdobson@uky.edu","Oxford University Press","","50","4","723","730","0022-2585","1938-2928","copyright","© 2013 Entomological Society of America","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101603ME13023","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME13023&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME13023&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101603ME13023&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Department of Entomology, University of Kentucky, S-225 Agricultural Science Center North, Lexington, KY 40546-0091. 2Current address: Department of Epidemiology and Public Health, Swiss Tropical and Public Health Institute, P.O. Box, CH-4002 Basel, Switzerland.",
"Swiss Tropical Institute, Basel, Switzerland","Hatz, Christoph H.","unibas","10.1086/511687","https://doi.org/10.1086/511687","http://doc.rero.ch/record/293194/files/44-5-761.pdf","Illness in Travelers Visiting Friends and Relatives: What Can Be Concluded?","","Behrens, Ron H.;Hatz, Christoph H.;Gushulak, Brian D.;Macpherson, Douglas W.","2007","Clinical Infectious Diseases","Hospital for Tropical Diseases, London School of Hygiene and Tropical Medicine, United Kingdom E-mail: Ron.Behrens@lshtm.ac.uk;Swiss Tropical Institute, Basel, Switzerland;Migration Health Consultants, Vienna, Austria;Migration Health Consultants, McMaster University, Hamilton, Ontario, Canada","The University of Chicago Press","","44","5","761","762","1058-4838","1537-6591","copyright","© 2007 by the Infectious Diseases Society of America","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101086511687","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101086511687&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101086511687&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101086511687&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Basel, Switzerland",
"Department of Public Health and Epidemiology, Swiss Tropical Institute, P.O. Box, 4002 Basel, Switzerland National Institute of Public Health, Ministry of Health, Vientiane, Lao PDR","Sayasone, Somphou","unibas","10.1016/j.trstmh.2008.10.011","https://doi.org/10.1016/j.trstmh.2008.10.011","http://doc.rero.ch/record/293190/files/103-3-247.pdf","Diversity of human intestinal helminthiasis in Lao PDR","","Sayasone, Somphou;Vonghajack, Youthanavane;Vanmany, Monely;Rasphone, Oroth;Tesana, Smarn;Utzinger, Jürg;Akkhavong, Kongsap;Odermatt, Peter","2009","Transactions of The Royal Society of Tropical Medicine and Hygiene","Department of Public Health and Epidemiology, Swiss Tropical Institute, P.O. Box, 4002 Basel, Switzerland National Institute of Public Health, Ministry of Health, Vientiane, Lao PDR;Department of Parasitology, Faculty of Medicine, University of Health Sciences, Vientiane, Lao PDR;National Institute of Public Health, Ministry of Health, Vientiane, Lao PDR;Department of Radiology, Mahosot Hospital, Ministry of Health, Vientiane, Lao PDR;Food-Borne Parasite Research Group, Department of Parasitology, Faculty of Medicine, Khon Kaen University, Khon Kaen 40002, Thailand;Department of Public Health and Epidemiology, Swiss Tropical Institute, P.O. Box, 4002 Basel, Switzerland;National Institute of Public Health, Ministry of Health, Vientiane, Lao PDR;Department of Public Health and Epidemiology, Swiss Tropical Institute, P.O. Box, 4002 Basel, Switzerland E-mail: peter.odermatt@unibas.ch","Royal Society of Tropical Medicine and Hygiene","","103","3","247","254","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101016jtrstmh200810011","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016jtrstmh200810011&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016jtrstmh200810011&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016jtrstmh200810011&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Department of Public Health and Epidemiology, Swiss Tropical Institute, P.O. Box, 4002 Basel, Switzerland National Institute of Public Health, Ministry of Health, Vientiane, Lao PDR",
"Swiss Tropical Institute, Basle, Switzerland","Weiss, N.","unibas","10.1016/0035-9203(76)90086-9","https://doi.org/10.1016/0035-9203(76)90086-9","http://doc.rero.ch/record/303858/files/70-4-317.pdf","Stimulation of hamster and human lymphocyte cultures by soluble egg antigens (SEA) of Schistosoma haematobium and S. mansoni","","Weiss, N.;Oberlin, U.P.;Degrémont, A.","1976","Transactions of The Royal Society of Tropical Medicine and Hygiene","Swiss Tropical Institute, Basle, Switzerland;Swiss Tropical Institute, Basle, Switzerland;Swiss Tropical Institute, Basle, Switzerland","Royal Society of Tropical Medicine and Hygiene","","70","4","317","321","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford1010160035920376900869","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920376900869&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920376900869&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920376900869&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Basle, Switzerland",
"Swiss Tropical Institute, Socinstrasse 57, P.O. Box Ch-4002, Basel, Switzerland","Tanner, M.","unibas","10.1016/S0035-9203(02)90386-X","https://doi.org/10.1016/S0035-9203(02)90386-X","http://doc.rero.ch/record/294218/files/96-4-438.pdf","Five-year impact of repeated praziquantel treatment on subclinical morbidity due to Schistosoma japonicum in China","","Li, Y.S.;Sleigh, A.C.;Li, Y.;Tanner, M.;Dessein, A.;Williams, G.M.;Mcmanus, D.P.","2002","Transactions of The Royal Society of Tropical Medicine and Hygiene","Tropical Health Programme, Australian Centre for International and Tropical Health and Nutrition, The Queensland Institute of Medical Research and The University of Queensland, 300 Herston Road, Herston, Brisbane, Queensland 4029, Australia Hunan Institute of Parasitic Diseases, Huabanqiao Road, Yueyang, Hunan 414000, The People's Republic of China;Tropical Health Programme, Australian Centre for International and Tropical Health and Nutrition, The Queensland Institute of Medical Research and The University of Queensland, 300 Herston Road, Herston, Brisbane, Queensland 4029, Australia;Hunan Institute of Parasitic Diseases, Huabanqiao Road, Yueyang, Hunan 414000, The People's Republic of China;Swiss Tropical Institute, Socinstrasse 57, P.O. Box Ch-4002, Basel, Switzerland;Faculty of Medicine, INSERM U 399, Immunology and Genetics of Parasitic Diseases, Marseille, France;Tropical Health Programme, Australian Centre for International and Tropical Health and Nutrition, The Queensland Institute of Medical Research and The University of Queensland, 300 Herston Road, Herston, Brisbane, Queensland 4029, Australia;Tropical Health Programme, Australian Centre for International and Tropical Health and Nutrition, The Queensland Institute of Medical Research and The University of Queensland, 300 Herston Road, Herston, Brisbane, Queensland 4029, Australia E-mail: donm@qimr.edu.au","Royal Society of Tropical Medicine and Hygiene","","96","4","438","443","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101016S003592030290386X","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016S003592030290386X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016S003592030290386X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016S003592030290386X&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Socinstrasse 57, P.O. Box Ch-4002, Basel, Switzerland",
"Swiss Tropical Institute, Postfach, CH-4002 Basel, Switzerland","Lorenz, Patrick","unibas","10.1016/0035-9203(94)90443-X","https://doi.org/10.1016/0035-9203(94)90443-X","http://doc.rero.ch/record/290889/files/88-4-487.pdf","Importance of acidic intracellular compartments in the lysis of Trypanosoma brucei brucei by normal human serum","","Lorenz, Patrick;Barth, Philip E.;Rudin, Werner;Betschart, Bruno","1994","Transactions of The Royal Society of Tropical Medicine and Hygiene","Swiss Tropical Institute, Postfach, CH-4002 Basel, Switzerland;Swiss Tropical Institute, Postfach, CH-4002 Basel, Switzerland;Swiss Tropical Institute, Postfach, CH-4002 Basel, Switzerland;Swiss Tropical Institute, Postfach, CH-4002 Basel, Switzerland ∗Author for correspondence.","Royal Society of Tropical Medicine and Hygiene","","88","4","487","488","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101016003592039490443X","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592039490443X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592039490443X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592039490443X&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Postfach, CH-4002 Basel, Switzerland",
"Swiss Tropical Institute, CH-4051 Basle, Switzerland","Jenni, L.","unibas","10.1016/0035-9203(81)90054-7","https://doi.org/10.1016/0035-9203(81)90054-7","http://doc.rero.ch/record/300316/files/75-1-160.pdf","Mechanoreceptors, feeding behaviour and trypanosome transmission in Glossina","","Molyneux, D.H.;Jenni, L.","1981","Transactions of The Royal Society of Tropical Medicine and Hygiene","Dept. of Biology, University of Salford, Salford, M5 4WT, UK;Swiss Tropical Institute, CH-4051 Basle, Switzerland","Royal Society of Tropical Medicine and Hygiene","","75","1","160","163","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford1010160035920381900547","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920381900547&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920381900547&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford1010160035920381900547&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, CH-4051 Basle, Switzerland",
"Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland","Brun, R.","unibas","10.1016/0035-9203(81)90064-X","https://doi.org/10.1016/0035-9203(81)90064-X","http://doc.rero.ch/record/304901/files/75-1-182a.pdf","Cultivation of bloodstream forms of pleomorphic Trypanosoma brucei stocks","","Brun, R.;Jenni, L.;Tanner, M.;Schonenberger, M.;Schell, K-F.","1981","Transactions of The Royal Society of Tropical Medicine and Hygiene","Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland;Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland;Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland;Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland;Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland","Royal Society of Tropical Medicine and Hygiene","","75","1","182","182","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101016003592038190064X","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592038190064X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592038190064X&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016003592038190064X&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Swiss Tropical Institute, Socinstrasse 57, Basel, Switzerland",
"Department of Public Health and Epidemiology, Swiss Tropical Institute, Basel, Switzerland E-mail: thomas-a.smith@unibas.ch","Smith, T.","unibas","10.1016/S0035-9203(02)90321-4","https://doi.org/10.1016/S0035-9203(02)90321-4","http://doc.rero.ch/record/304101/files/96-6-597.pdf","Mortality in a seven-and-a-half-year follow-up of a trial of insecticide-treated mosquito nets in Ghana","","Binka, F.N.;Hodgson, A.;Adjuik, M.;Smith, T.","2002","Transactions of The Royal Society of Tropical Medicine and Hygiene","Navrongo Health Research Centre, P.O. Box 114, Navrongo, Ghana School of Public Health, University of Ghana, Legon, Accra, Ghana;Navrongo Health Research Centre, P.O. Box 114, Navrongo, Ghana;Navrongo Health Research Centre, P.O. Box 114, Navrongo, Ghana;Department of Public Health and Epidemiology, Swiss Tropical Institute, Basel, Switzerland E-mail: thomas-a.smith@unibas.ch","Royal Society of Tropical Medicine and Hygiene","","96","6","597","599","0035-9203","1878-3503","","","oxford","https://www.swissbib.ch/Search/Results?lookfor=nationallicenceoxford101016S0035920302903214","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016S0035920302903214&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016S0035920302903214&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEoxford101016S0035920302903214&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query","It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher","Department of Public Health and Epidemiology, Swiss Tropical Institute, Basel, Switzerland E-mail: thomas-a.smith@unibas.ch",
